iso3_country,start_time,end_time,original_inventory_sector,gas,emissions_quantity,emissions_quantity_units,temporal_granularity,created_date,modified_date
NIC,2019-01-01 00:00:00,2019-12-31 00:00:00,electricity-generation,co2,3479000.0,tonnes,annual,2022-08-09 15:10:10.019124,2022-09-01 23:47:34.399615
NIC,2019-01-01 00:00:00,2019-12-31 00:00:00,electricity-generation,co2e_100yr,3479000.0,tonnes,annual,2022-08-09 15:10:10.019139,2022-09-01 23:47:34.399615
NIC,2019-01-01 00:00:00,2019-12-31 00:00:00,electricity-generation,co2e_20yr,3479000.0,tonnes,annual,2022-08-09 15:10:10.019144,2022-09-01 23:47:34.399615
NIC,2020-01-01 00:00:00,2020-12-31 00:00:00,electricity-generation,co2,3443000.0,tonnes,annual,2022-08-09 15:10:10.019214,2022-09-01 23:47:34.399615
NIC,2020-01-01 00:00:00,2020-12-31 00:00:00,electricity-generation,co2e_100yr,3443000.0,tonnes,annual,2022-08-09 15:10:10.019229,2022-09-01 23:47:34.399615
GHA,2015-01-01 00:00:00,2015-12-31 00:00:00,electricity-generation,n2o,0.0,tonnes,annual,2022-08-09 15:10:10.018225,
GHA,2016-01-01 00:00:00,2016-12-31 00:00:00,electricity-generation,n2o,0.0,tonnes,annual,2022-08-09 15:10:10.01832,
GHA,2017-01-01 00:00:00,2017-12-31 00:00:00,electricity-generation,n2o,0.0,tonnes,annual,2022-08-09 15:10:10.01841,
GHA,2018-01-01 00:00:00,2018-12-31 00:00:00,electricity-generation,n2o,0.0,tonnes,annual,2022-08-09 15:10:10.018501,
GHA,2019-01-01 00:00:00,2019-12-31 00:00:00,electricity-generation,n2o,0.0,tonnes,annual,2022-08-09 15:10:10.018591,
GHA,2020-01-01 00:00:00,2020-12-31 00:00:00,electricity-generation,n2o,0.0,tonnes,annual,2022-08-09 15:10:10.01868,
NIC,2015-01-01 00:00:00,2015-12-31 00:00:00,electricity-generation,n2o,0.0,tonnes,annual,2022-08-09 15:10:10.018773,
NIC,2016-01-01 00:00:00,2016-12-31 00:00:00,electricity-generation,n2o,0.0,tonnes,annual,2022-08-09 15:10:10.018863,
NIC,2017-01-01 00:00:00,2017-12-31 00:00:00,electricity-generation,n2o,0.0,tonnes,annual,2022-08-09 15:10:10.018953,
NIC,2018-01-01 00:00:00,2018-12-31 00:00:00,electricity-generation,n2o,0.0,tonnes,annual,2022-08-09 15:10:10.019043,
NIC,2019-01-01 00:00:00,2019-12-31 00:00:00,electricity-generation,n2o,0.0,tonnes,annual,2022-08-09 15:10:10.019135,
NIC,2020-01-01 00:00:00,2020-12-31 00:00:00,electricity-generation,n2o,0.0,tonnes,annual,2022-08-09 15:10:10.019224,
PNG,2015-01-01 00:00:00,2015-12-31 00:00:00,electricity-generation,n2o,0.0,tonnes,annual,2022-08-09 15:10:10.019312,
PNG,2016-01-01 00:00:00,2016-12-31 00:00:00,electricity-generation,n2o,0.0,tonnes,annual,2022-08-09 15:10:10.019399,
PNG,2017-01-01 00:00:00,2017-12-31 00:00:00,electricity-generation,n2o,0.0,tonnes,annual,2022-08-09 15:10:10.019487,
PNG,2018-01-01 00:00:00,2018-12-31 00:00:00,electricity-generation,n2o,0.0,tonnes,annual,2022-08-09 15:10:10.019574,
PNG,2019-01-01 00:00:00,2019-12-31 00:00:00,electricity-generation,n2o,0.0,tonnes,annual,2022-08-09 15:10:10.019661,
PNG,2020-01-01 00:00:00,2020-12-31 00:00:00,electricity-generation,n2o,0.0,tonnes,annual,2022-08-09 15:10:10.019748,
NCL,2015-01-01 00:00:00,2015-12-31 00:00:00,electricity-generation,n2o,0.0,tonnes,annual,2022-08-09 15:10:10.019836,
NCL,2017-01-01 00:00:00,2017-12-31 00:00:00,electricity-generation,co2,2211000.0,tonnes,annual,2022-08-09 15:10:10.020001,2022-09-28 14:48:09.246873
NIC,2020-01-01 00:00:00,2020-12-31 00:00:00,electricity-generation,co2e_20yr,3443000.0,tonnes,annual,2022-08-09 15:10:10.019234,2022-09-01 23:47:34.399615
PNG,2015-01-01 00:00:00,2015-12-31 00:00:00,electricity-generation,co2,2404000.0,tonnes,annual,2022-08-09 15:10:10.019301,2022-09-01 23:47:34.809782
PNG,2015-01-01 00:00:00,2015-12-31 00:00:00,electricity-generation,co2e_100yr,2404000.0,tonnes,annual,2022-08-09 15:10:10.019317,2022-09-01 23:47:34.809782
PNG,2015-01-01 00:00:00,2015-12-31 00:00:00,electricity-generation,co2e_20yr,2404000.0,tonnes,annual,2022-08-09 15:10:10.019321,2022-09-01 23:47:34.809782
PNG,2016-01-01 00:00:00,2016-12-31 00:00:00,electricity-generation,co2,2506000.0,tonnes,annual,2022-08-09 15:10:10.019388,2022-09-01 23:47:34.809782
PNG,2016-01-01 00:00:00,2016-12-31 00:00:00,electricity-generation,co2e_100yr,2506000.0,tonnes,annual,2022-08-09 15:10:10.019404,2022-09-01 23:47:34.809782
PNG,2016-01-01 00:00:00,2016-12-31 00:00:00,electricity-generation,co2e_20yr,2506000.0,tonnes,annual,2022-08-09 15:10:10.019409,2022-09-01 23:47:34.809782
PNG,2017-01-01 00:00:00,2017-12-31 00:00:00,electricity-generation,co2,2672000.0,tonnes,annual,2022-08-09 15:10:10.019476,2022-09-01 23:47:34.809782
PNG,2017-01-01 00:00:00,2017-12-31 00:00:00,electricity-generation,co2e_100yr,2672000.0,tonnes,annual,2022-08-09 15:10:10.019492,2022-09-01 23:47:34.809782
REU,2015-01-01 00:00:00,2015-12-31 00:00:00,electricity-generation,co2,2187000.0,tonnes,annual,2022-08-09 15:10:10.020358,2022-09-01 23:47:35.151961
REU,2015-01-01 00:00:00,2015-12-31 00:00:00,electricity-generation,co2e_100yr,2187000.0,tonnes,annual,2022-08-09 15:10:10.020373,2022-09-01 23:47:35.151961
REU,2015-01-01 00:00:00,2015-12-31 00:00:00,electricity-generation,co2e_20yr,2187000.0,tonnes,annual,2022-08-09 15:10:10.020378,2022-09-01 23:47:35.151961
REU,2016-01-01 00:00:00,2016-12-31 00:00:00,electricity-generation,co2,2242000.0,tonnes,annual,2022-08-09 15:10:10.020446,2022-09-01 23:47:35.151961
REU,2016-01-01 00:00:00,2016-12-31 00:00:00,electricity-generation,co2e_100yr,2242000.0,tonnes,annual,2022-08-09 15:10:10.020461,2022-09-01 23:47:35.151961
REU,2016-01-01 00:00:00,2016-12-31 00:00:00,electricity-generation,co2e_20yr,2242000.0,tonnes,annual,2022-08-09 15:10:10.020466,2022-09-01 23:47:35.151961
REU,2017-01-01 00:00:00,2017-12-31 00:00:00,electricity-generation,co2,2287000.0,tonnes,annual,2022-08-09 15:10:10.020538,2022-09-01 23:47:35.151961
REU,2017-01-01 00:00:00,2017-12-31 00:00:00,electricity-generation,co2e_100yr,2287000.0,tonnes,annual,2022-08-09 15:10:10.020553,2022-09-01 23:47:35.151961
REU,2017-01-01 00:00:00,2017-12-31 00:00:00,electricity-generation,co2e_20yr,2287000.0,tonnes,annual,2022-08-09 15:10:10.020558,2022-09-01 23:47:35.151961
REU,2018-01-01 00:00:00,2018-12-31 00:00:00,electricity-generation,co2,2246000.0,tonnes,annual,2022-08-09 15:10:10.02063,2022-09-01 23:47:35.151961
REU,2018-01-01 00:00:00,2018-12-31 00:00:00,electricity-generation,co2e_100yr,2246000.0,tonnes,annual,2022-08-09 15:10:10.020646,2022-09-01 23:47:35.151961
REU,2018-01-01 00:00:00,2018-12-31 00:00:00,electricity-generation,co2e_20yr,2246000.0,tonnes,annual,2022-08-09 15:10:10.020651,2022-09-01 23:47:35.151961
REU,2019-01-01 00:00:00,2019-12-31 00:00:00,electricity-generation,co2,2517000.0,tonnes,annual,2022-08-09 15:10:10.020719,2022-09-01 23:47:35.151961
NCL,2017-01-01 00:00:00,2017-12-31 00:00:00,electricity-generation,n2o,0.0,tonnes,annual,2022-08-09 15:10:10.020011,
NCL,2018-01-01 00:00:00,2018-12-31 00:00:00,electricity-generation,n2o,0.0,tonnes,annual,2022-08-09 15:10:10.020098,
NCL,2019-01-01 00:00:00,2019-12-31 00:00:00,electricity-generation,n2o,0.0,tonnes,annual,2022-08-09 15:10:10.02019,
NCL,2020-01-01 00:00:00,2020-12-31 00:00:00,electricity-generation,n2o,0.0,tonnes,annual,2022-08-09 15:10:10.020277,
REU,2015-01-01 00:00:00,2015-12-31 00:00:00,electricity-generation,n2o,0.0,tonnes,annual,2022-08-09 15:10:10.020368,
REU,2016-01-01 00:00:00,2016-12-31 00:00:00,electricity-generation,n2o,0.0,tonnes,annual,2022-08-09 15:10:10.020457,
REU,2017-01-01 00:00:00,2017-12-31 00:00:00,electricity-generation,n2o,0.0,tonnes,annual,2022-08-09 15:10:10.020548,
REU,2018-01-01 00:00:00,2018-12-31 00:00:00,electricity-generation,n2o,0.0,tonnes,annual,2022-08-09 15:10:10.020641,
REU,2019-01-01 00:00:00,2019-12-31 00:00:00,electricity-generation,n2o,0.0,tonnes,annual,2022-08-09 15:10:10.020729,
REU,2020-01-01 00:00:00,2020-12-31 00:00:00,electricity-generation,n2o,0.0,tonnes,annual,2022-08-09 15:10:10.020817,
CHE,2015-01-01 00:00:00,2015-12-31 00:00:00,electricity-generation,n2o,0.0,tonnes,annual,2022-08-09 15:10:10.020904,
CHE,2016-01-01 00:00:00,2016-12-31 00:00:00,electricity-generation,n2o,0.0,tonnes,annual,2022-08-09 15:10:10.020991,
CHE,2017-01-01 00:00:00,2017-12-31 00:00:00,electricity-generation,n2o,0.0,tonnes,annual,2022-08-09 15:10:10.021081,
NCL,2017-01-01 00:00:00,2017-12-31 00:00:00,electricity-generation,co2e_100yr,2211000.0,tonnes,annual,2022-08-09 15:10:10.020016,2022-09-28 14:48:09.246873
NCL,2017-01-01 00:00:00,2017-12-31 00:00:00,electricity-generation,co2e_20yr,2211000.0,tonnes,annual,2022-08-09 15:10:10.02002,2022-09-28 14:48:09.246873
NCL,2019-01-01 00:00:00,2019-12-31 00:00:00,electricity-generation,co2,2189000.0,tonnes,annual,2022-08-09 15:10:10.020179,2022-09-28 14:48:09.246873
NCL,2019-01-01 00:00:00,2019-12-31 00:00:00,electricity-generation,co2e_100yr,2189000.0,tonnes,annual,2022-08-09 15:10:10.020195,2022-09-28 14:48:09.246873
NCL,2019-01-01 00:00:00,2019-12-31 00:00:00,electricity-generation,co2e_20yr,2189000.0,tonnes,annual,2022-08-09 15:10:10.020199,2022-09-28 14:48:09.246873
NCL,2020-01-01 00:00:00,2020-12-31 00:00:00,electricity-generation,co2,2244000.0,tonnes,annual,2022-08-09 15:10:10.020266,2022-09-28 14:48:09.246873
NCL,2020-01-01 00:00:00,2020-12-31 00:00:00,electricity-generation,co2e_100yr,2244000.0,tonnes,annual,2022-08-09 15:10:10.020282,2022-09-28 14:48:09.246873
NCL,2020-01-01 00:00:00,2020-12-31 00:00:00,electricity-generation,co2e_20yr,2244000.0,tonnes,annual,2022-08-09 15:10:10.020286,2022-09-28 14:48:09.246873
REU,2019-01-01 00:00:00,2019-12-31 00:00:00,electricity-generation,co2e_100yr,2517000.0,tonnes,annual,2022-08-09 15:10:10.020734,2022-09-01 23:47:35.151961
KEN,2015-01-01 00:00:00,2015-12-31 00:00:00,electricity-generation,co2,1390000.0,tonnes,annual,2022-08-09 15:10:10.021976,2022-09-01 23:47:32.726757
KEN,2015-01-01 00:00:00,2015-12-31 00:00:00,electricity-generation,co2e_100yr,1390000.0,tonnes,annual,2022-08-09 15:10:10.021992,2022-09-01 23:47:32.726757
TZA,2015-01-01 00:00:00,2015-12-31 00:00:00,electricity-generation,co2,4770000.0,tonnes,annual,2022-08-09 15:10:10.021428,2022-09-01 23:47:36.50812
TZA,2015-01-01 00:00:00,2015-12-31 00:00:00,electricity-generation,co2e_100yr,4770000.0,tonnes,annual,2022-08-09 15:10:10.021453,2022-09-01 23:47:36.50812
TZA,2015-01-01 00:00:00,2015-12-31 00:00:00,electricity-generation,co2e_20yr,4770000.0,tonnes,annual,2022-08-09 15:10:10.021458,2022-09-01 23:47:36.50812
TZA,2016-01-01 00:00:00,2016-12-31 00:00:00,electricity-generation,co2,4905000.0,tonnes,annual,2022-08-09 15:10:10.021527,2022-09-01 23:47:36.50812
TZA,2016-01-01 00:00:00,2016-12-31 00:00:00,electricity-generation,co2e_100yr,4905000.0,tonnes,annual,2022-08-09 15:10:10.021542,2022-09-01 23:47:36.50812
TZA,2016-01-01 00:00:00,2016-12-31 00:00:00,electricity-generation,co2e_20yr,4905000.0,tonnes,annual,2022-08-09 15:10:10.021547,2022-09-01 23:47:36.50812
TZA,2017-01-01 00:00:00,2017-12-31 00:00:00,electricity-generation,co2,4936000.0,tonnes,annual,2022-08-09 15:10:10.021617,2022-09-01 23:47:36.50812
TZA,2017-01-01 00:00:00,2017-12-31 00:00:00,electricity-generation,co2e_100yr,4936000.0,tonnes,annual,2022-08-09 15:10:10.021633,2022-09-01 23:47:36.50812
TZA,2017-01-01 00:00:00,2017-12-31 00:00:00,electricity-generation,co2e_20yr,4936000.0,tonnes,annual,2022-08-09 15:10:10.021637,2022-09-01 23:47:36.50812
TZA,2018-01-01 00:00:00,2018-12-31 00:00:00,electricity-generation,co2,4220000.0,tonnes,annual,2022-08-09 15:10:10.021705,2022-09-01 23:47:36.50812
TZA,2018-01-01 00:00:00,2018-12-31 00:00:00,electricity-generation,co2e_100yr,4220000.0,tonnes,annual,2022-08-09 15:10:10.02172,2022-09-01 23:47:36.50812
TZA,2018-01-01 00:00:00,2018-12-31 00:00:00,electricity-generation,co2e_20yr,4220000.0,tonnes,annual,2022-08-09 15:10:10.021724,2022-09-01 23:47:36.50812
TZA,2019-01-01 00:00:00,2019-12-31 00:00:00,electricity-generation,co2,4290000.0,tonnes,annual,2022-08-09 15:10:10.021792,2022-09-01 23:47:36.50812
TZA,2019-01-01 00:00:00,2019-12-31 00:00:00,electricity-generation,co2e_100yr,4290000.0,tonnes,annual,2022-08-09 15:10:10.021807,2022-09-01 23:47:36.50812
TZA,2019-01-01 00:00:00,2019-12-31 00:00:00,electricity-generation,co2e_20yr,4290000.0,tonnes,annual,2022-08-09 15:10:10.021812,2022-09-01 23:47:36.50812
TZA,2020-01-01 00:00:00,2020-12-31 00:00:00,electricity-generation,co2,4207000.0,tonnes,annual,2022-08-09 15:10:10.02188,2022-09-01 23:47:36.50812
CHE,2020-01-01 00:00:00,2020-12-31 00:00:00,electricity-generation,n2o,0.0,tonnes,annual,2022-08-09 15:10:10.021345,
TZA,2015-01-01 00:00:00,2015-12-31 00:00:00,electricity-generation,n2o,0.0,tonnes,annual,2022-08-09 15:10:10.021448,
TZA,2016-01-01 00:00:00,2016-12-31 00:00:00,electricity-generation,n2o,0.0,tonnes,annual,2022-08-09 15:10:10.021538,
TZA,2017-01-01 00:00:00,2017-12-31 00:00:00,electricity-generation,n2o,0.0,tonnes,annual,2022-08-09 15:10:10.021628,
TZA,2018-01-01 00:00:00,2018-12-31 00:00:00,electricity-generation,n2o,0.0,tonnes,annual,2022-08-09 15:10:10.021715,
TZA,2019-01-01 00:00:00,2019-12-31 00:00:00,electricity-generation,n2o,0.0,tonnes,annual,2022-08-09 15:10:10.021802,
TZA,2020-01-01 00:00:00,2020-12-31 00:00:00,electricity-generation,n2o,0.0,tonnes,annual,2022-08-09 15:10:10.02189,
KEN,2015-01-01 00:00:00,2015-12-31 00:00:00,electricity-generation,n2o,0.0,tonnes,annual,2022-08-09 15:10:10.021987,
KEN,2016-01-01 00:00:00,2016-12-31 00:00:00,electricity-generation,n2o,0.0,tonnes,annual,2022-08-09 15:10:10.022074,
KEN,2017-01-01 00:00:00,2017-12-31 00:00:00,electricity-generation,n2o,0.0,tonnes,annual,2022-08-09 15:10:10.022161,
KEN,2018-01-01 00:00:00,2018-12-31 00:00:00,electricity-generation,n2o,0.0,tonnes,annual,2022-08-09 15:10:10.022249,
KEN,2019-01-01 00:00:00,2019-12-31 00:00:00,electricity-generation,n2o,0.0,tonnes,annual,2022-08-09 15:10:10.022337,
KEN,2020-01-01 00:00:00,2020-12-31 00:00:00,electricity-generation,n2o,0.0,tonnes,annual,2022-08-09 15:10:10.022424,
PAN,2015-01-01 00:00:00,2015-12-31 00:00:00,electricity-generation,n2o,0.0,tonnes,annual,2022-08-09 15:10:10.022511,
PAN,2016-01-01 00:00:00,2016-12-31 00:00:00,electricity-generation,n2o,0.0,tonnes,annual,2022-08-09 15:10:10.022598,
PAN,2017-01-01 00:00:00,2017-12-31 00:00:00,electricity-generation,n2o,0.0,tonnes,annual,2022-08-09 15:10:10.022708,
PAN,2018-01-01 00:00:00,2018-12-31 00:00:00,electricity-generation,n2o,0.0,tonnes,annual,2022-08-09 15:10:10.022796,
PAN,2019-01-01 00:00:00,2019-12-31 00:00:00,electricity-generation,n2o,0.0,tonnes,annual,2022-08-09 15:10:10.022883,
KEN,2020-01-01 00:00:00,2020-12-31 00:00:00,electricity-generation,co2e_100yr,906000.0,tonnes,annual,2022-08-09 15:10:10.022429,2022-09-01 23:47:32.726757
KEN,2020-01-01 00:00:00,2020-12-31 00:00:00,electricity-generation,co2e_20yr,906000.0,tonnes,annual,2022-08-09 15:10:10.022434,2022-09-01 23:47:32.726757
PAN,2015-01-01 00:00:00,2015-12-31 00:00:00,electricity-generation,co2,1898000.0,tonnes,annual,2022-08-09 15:10:10.022501,2022-09-01 23:47:34.710376
PAN,2015-01-01 00:00:00,2015-12-31 00:00:00,electricity-generation,co2e_100yr,1898000.0,tonnes,annual,2022-08-09 15:10:10.022516,2022-09-01 23:47:34.710376
PAN,2015-01-01 00:00:00,2015-12-31 00:00:00,electricity-generation,co2e_20yr,1898000.0,tonnes,annual,2022-08-09 15:10:10.022521,2022-09-01 23:47:34.710376
PAN,2016-01-01 00:00:00,2016-12-31 00:00:00,electricity-generation,co2,1949000.0,tonnes,annual,2022-08-09 15:10:10.022588,2022-09-01 23:47:34.710376
PAN,2016-01-01 00:00:00,2016-12-31 00:00:00,electricity-generation,co2e_100yr,1949000.0,tonnes,annual,2022-08-09 15:10:10.022603,2022-09-01 23:47:34.710376
PAN,2016-01-01 00:00:00,2016-12-31 00:00:00,electricity-generation,co2e_20yr,1949000.0,tonnes,annual,2022-08-09 15:10:10.022612,2022-09-01 23:47:34.710376
PAN,2017-01-01 00:00:00,2017-12-31 00:00:00,electricity-generation,co2,1927000.0,tonnes,annual,2022-08-09 15:10:10.022698,2022-09-01 23:47:34.710376
PAN,2017-01-01 00:00:00,2017-12-31 00:00:00,electricity-generation,co2e_100yr,1927000.0,tonnes,annual,2022-08-09 15:10:10.022713,2022-09-01 23:47:34.710376
PAN,2017-01-01 00:00:00,2017-12-31 00:00:00,electricity-generation,co2e_20yr,1927000.0,tonnes,annual,2022-08-09 15:10:10.022718,2022-09-01 23:47:34.710376
PAN,2018-01-01 00:00:00,2018-12-31 00:00:00,electricity-generation,co2,1415000.0,tonnes,annual,2022-08-09 15:10:10.022786,2022-09-01 23:47:34.710376
PAN,2018-01-01 00:00:00,2018-12-31 00:00:00,electricity-generation,co2e_100yr,1415000.0,tonnes,annual,2022-08-09 15:10:10.022801,2022-09-01 23:47:34.710376
PAN,2018-01-01 00:00:00,2018-12-31 00:00:00,electricity-generation,co2e_20yr,1415000.0,tonnes,annual,2022-08-09 15:10:10.022805,2022-09-01 23:47:34.710376
PAN,2019-01-01 00:00:00,2019-12-31 00:00:00,electricity-generation,co2,3114000.0,tonnes,annual,2022-08-09 15:10:10.022873,2022-09-01 23:47:34.710376
COD,2015-01-01 00:00:00,2015-12-31 00:00:00,electricity-generation,co2,255000.0,tonnes,annual,2022-08-09 15:10:10.024088,2022-09-01 23:47:30.316974
COD,2015-01-01 00:00:00,2015-12-31 00:00:00,electricity-generation,co2e_100yr,255000.0,tonnes,annual,2022-08-09 15:10:10.024102,2022-09-01 23:47:30.316974
COD,2015-01-01 00:00:00,2015-12-31 00:00:00,electricity-generation,co2e_20yr,255000.0,tonnes,annual,2022-08-09 15:10:10.024107,2022-09-01 23:47:30.316974
ZMB,2015-01-01 00:00:00,2015-12-31 00:00:00,electricity-generation,co2,448000.0,tonnes,annual,2022-08-09 15:10:10.023569,2022-09-01 23:47:37.019585
ZMB,2015-01-01 00:00:00,2015-12-31 00:00:00,electricity-generation,co2e_100yr,448000.0,tonnes,annual,2022-08-09 15:10:10.023584,2022-09-01 23:47:37.019585
ZMB,2015-01-01 00:00:00,2015-12-31 00:00:00,electricity-generation,co2e_20yr,448000.0,tonnes,annual,2022-08-09 15:10:10.023589,2022-09-01 23:47:37.019585
ZMB,2016-01-01 00:00:00,2016-12-31 00:00:00,electricity-generation,co2,736000.0,tonnes,annual,2022-08-09 15:10:10.023655,2022-09-01 23:47:37.019585
ZMB,2016-01-01 00:00:00,2016-12-31 00:00:00,electricity-generation,co2e_100yr,736000.0,tonnes,annual,2022-08-09 15:10:10.023671,2022-09-01 23:47:37.019585
ZMB,2016-01-01 00:00:00,2016-12-31 00:00:00,electricity-generation,co2e_20yr,736000.0,tonnes,annual,2022-08-09 15:10:10.023675,2022-09-01 23:47:37.019585
ZMB,2017-01-01 00:00:00,2017-12-31 00:00:00,electricity-generation,co2,2023000.0,tonnes,annual,2022-08-09 15:10:10.023741,2022-09-01 23:47:37.019585
ZMB,2017-01-01 00:00:00,2017-12-31 00:00:00,electricity-generation,co2e_100yr,2023000.0,tonnes,annual,2022-08-09 15:10:10.023757,2022-09-01 23:47:37.019585
ZMB,2017-01-01 00:00:00,2017-12-31 00:00:00,electricity-generation,co2e_20yr,2023000.0,tonnes,annual,2022-08-09 15:10:10.023761,2022-09-01 23:47:37.019585
ZMB,2018-01-01 00:00:00,2018-12-31 00:00:00,electricity-generation,co2,2517000.0,tonnes,annual,2022-08-09 15:10:10.023829,2022-09-01 23:47:37.019585
ZMB,2018-01-01 00:00:00,2018-12-31 00:00:00,electricity-generation,co2e_100yr,2517000.0,tonnes,annual,2022-08-09 15:10:10.023844,2022-09-01 23:47:37.019585
ZMB,2018-01-01 00:00:00,2018-12-31 00:00:00,electricity-generation,co2e_20yr,2517000.0,tonnes,annual,2022-08-09 15:10:10.023849,2022-09-01 23:47:37.019585
CMR,2017-01-01 00:00:00,2017-12-31 00:00:00,electricity-generation,n2o,0.0,tonnes,annual,2022-08-09 15:10:10.023234,
CMR,2018-01-01 00:00:00,2018-12-31 00:00:00,electricity-generation,n2o,0.0,tonnes,annual,2022-08-09 15:10:10.02332,
CMR,2019-01-01 00:00:00,2019-12-31 00:00:00,electricity-generation,n2o,0.0,tonnes,annual,2022-08-09 15:10:10.023406,
CMR,2020-01-01 00:00:00,2020-12-31 00:00:00,electricity-generation,n2o,0.0,tonnes,annual,2022-08-09 15:10:10.023492,
ZMB,2015-01-01 00:00:00,2015-12-31 00:00:00,electricity-generation,n2o,0.0,tonnes,annual,2022-08-09 15:10:10.023579,
ZMB,2016-01-01 00:00:00,2016-12-31 00:00:00,electricity-generation,n2o,0.0,tonnes,annual,2022-08-09 15:10:10.023666,
ZMB,2017-01-01 00:00:00,2017-12-31 00:00:00,electricity-generation,n2o,0.0,tonnes,annual,2022-08-09 15:10:10.023752,
ZMB,2018-01-01 00:00:00,2018-12-31 00:00:00,electricity-generation,n2o,0.0,tonnes,annual,2022-08-09 15:10:10.023839,
ZMB,2019-01-01 00:00:00,2019-12-31 00:00:00,electricity-generation,n2o,0.0,tonnes,annual,2022-08-09 15:10:10.023926,
ZMB,2020-01-01 00:00:00,2020-12-31 00:00:00,electricity-generation,n2o,0.0,tonnes,annual,2022-08-09 15:10:10.024012,
COD,2015-01-01 00:00:00,2015-12-31 00:00:00,electricity-generation,n2o,0.0,tonnes,annual,2022-08-09 15:10:10.024098,
COD,2016-01-01 00:00:00,2016-12-31 00:00:00,electricity-generation,n2o,0.0,tonnes,annual,2022-08-09 15:10:10.024184,
COD,2017-01-01 00:00:00,2017-12-31 00:00:00,electricity-generation,n2o,0.0,tonnes,annual,2022-08-09 15:10:10.02427,
ZMB,2019-01-01 00:00:00,2019-12-31 00:00:00,electricity-generation,co2,2305000.0,tonnes,annual,2022-08-09 15:10:10.023915,2022-09-01 23:47:37.019585
ZMB,2019-01-01 00:00:00,2019-12-31 00:00:00,electricity-generation,co2e_100yr,2305000.0,tonnes,annual,2022-08-09 15:10:10.023931,2022-09-01 23:47:37.019585
ZMB,2020-01-01 00:00:00,2020-12-31 00:00:00,electricity-generation,co2,2240000.0,tonnes,annual,2022-08-09 15:10:10.024002,2022-09-01 23:47:37.1524
ZMB,2020-01-01 00:00:00,2020-12-31 00:00:00,electricity-generation,co2e_100yr,2240000.0,tonnes,annual,2022-08-09 15:10:10.024017,2022-09-01 23:47:37.1524
ZMB,2020-01-01 00:00:00,2020-12-31 00:00:00,electricity-generation,co2e_20yr,2240000.0,tonnes,annual,2022-08-09 15:10:10.024022,2022-09-01 23:47:37.1524
COD,2019-01-01 00:00:00,2019-12-31 00:00:00,electricity-generation,co2e_20yr,374000.0,tonnes,annual,2022-08-09 15:10:10.024453,2022-09-01 23:47:30.316974
COD,2020-01-01 00:00:00,2020-12-31 00:00:00,electricity-generation,co2,375000.0,tonnes,annual,2022-08-09 15:10:10.024522,2022-09-01 23:47:30.316974
COD,2020-01-01 00:00:00,2020-12-31 00:00:00,electricity-generation,co2e_100yr,375000.0,tonnes,annual,2022-08-09 15:10:10.024537,2022-09-01 23:47:30.316974
COD,2020-01-01 00:00:00,2020-12-31 00:00:00,electricity-generation,co2e_20yr,375000.0,tonnes,annual,2022-08-09 15:10:10.024541,2022-09-01 23:47:30.316974
MOZ,2015-01-01 00:00:00,2015-12-31 00:00:00,electricity-generation,co2,1514000.0,tonnes,annual,2022-08-09 15:10:10.024608,2022-09-01 23:47:33.872636
MOZ,2015-01-01 00:00:00,2015-12-31 00:00:00,electricity-generation,co2e_100yr,1514000.0,tonnes,annual,2022-08-09 15:10:10.024623,2022-09-01 23:47:33.872636
MOZ,2015-01-01 00:00:00,2015-12-31 00:00:00,electricity-generation,co2e_20yr,1514000.0,tonnes,annual,2022-08-09 15:10:10.024628,2022-09-01 23:47:33.872636
MOZ,2016-01-01 00:00:00,2016-12-31 00:00:00,electricity-generation,co2,1518000.0,tonnes,annual,2022-08-09 15:10:10.024702,2022-09-01 23:47:33.872636
MOZ,2016-01-01 00:00:00,2016-12-31 00:00:00,electricity-generation,co2e_100yr,1518000.0,tonnes,annual,2022-08-09 15:10:10.024717,2022-09-01 23:47:33.872636
MOZ,2016-01-01 00:00:00,2016-12-31 00:00:00,electricity-generation,co2e_20yr,1518000.0,tonnes,annual,2022-08-09 15:10:10.024722,2022-09-01 23:47:33.872636
MOZ,2017-01-01 00:00:00,2017-12-31 00:00:00,electricity-generation,co2,1514000.0,tonnes,annual,2022-08-09 15:10:10.024788,2022-09-01 23:47:33.872636
MOZ,2017-01-01 00:00:00,2017-12-31 00:00:00,electricity-generation,co2e_100yr,1514000.0,tonnes,annual,2022-08-09 15:10:10.024804,2022-09-01 23:47:33.872636
MOZ,2017-01-01 00:00:00,2017-12-31 00:00:00,electricity-generation,co2e_20yr,1514000.0,tonnes,annual,2022-08-09 15:10:10.024808,2022-09-01 23:47:33.872636
COD,2020-01-01 00:00:00,2020-12-31 00:00:00,electricity-generation,n2o,0.0,tonnes,annual,2022-08-09 15:10:10.024532,
MOZ,2015-01-01 00:00:00,2015-12-31 00:00:00,electricity-generation,n2o,0.0,tonnes,annual,2022-08-09 15:10:10.024618,
MOZ,2016-01-01 00:00:00,2016-12-31 00:00:00,electricity-generation,n2o,0.0,tonnes,annual,2022-08-09 15:10:10.024712,
MOZ,2017-01-01 00:00:00,2017-12-31 00:00:00,electricity-generation,n2o,0.0,tonnes,annual,2022-08-09 15:10:10.024799,
